,PropertyStreetNbrNameText,PropertyCityName,State,PropertyZipCode,TotalAssessedAmt,Lat,Lng
3106,4501 ARLINGTON BLVD 0327,ARLINGTON,VA,22203,195700,38.8692834,-77.10882880000001
3107,4510 37th ST N,ARLINGTON,VA,22207,1455600,38.9161825,-77.13101139999999
3108,2144 MILITARY RD,ARLINGTON,VA,22207,679500,38.8985243,-77.1098402
3109,2101 N POWHATAN ST,ARLINGTON,VA,22205,1023500,38.8889983,-77.148741
3110,4716 29th ST S,ARLINGTON,VA,22206,415700,38.8391964,-77.0990664
3111,4306 N PERSHING DR 43061,ARLINGTON,VA,22203,198900,38.872338,-77.10693979999999
3112,6017 16th ST N,ARLINGTON,VA,22205,727700,38.8859757,-77.14538379999999
3113,33 N OAKLAND ST,ARLINGTON,VA,22203,750900,38.8721604,-77.10026479999999
3114,951 N MADISON ST,ARLINGTON,VA,22205,727800,38.8777237,-77.1432359
3115,2226 N MADISON ST,ARLINGTON,VA,22205,925900,38.89169160000001,-77.1442696
3116,408 DORCHESTER RD,ARLINGTON,VA,22213,620800,38.8923817,-77.1710061
3117,2312 N TRENTON ST,ARLINGTON,VA,22207,1532100,38.9015265,-77.11622349999999
3118,3526 S STAFFORD ST,ARLINGTON,VA,22206,442800,38.8305342,-77.08735229999999
3119,6833 19th RD N,ARLINGTON,VA,22205,1158600,38.885769,-77.16124599999999
3120,900 N STAFFORD ST 1003,ARLINGTON,VA,22203,470600,38.881358,-77.11084579999999
3121,2109 S CULPEPER ST,ARLINGTON,VA,22206,550800,38.84624580000001,-77.1077275
3122,2808 N JEFFERSON ST,ARLINGTON,VA,22207,890300,38.900511,-77.1446965
3123,4600 S FOUR MILE RUN DR 0910,ARLINGTON,VA,22204,119400,38.8548913,-77.1074126
3124,3406 N PEARY ST,ARLINGTON,VA,22207,940000,38.9184781,-77.1163583
3125,722 N HIGHLAND ST,ARLINGTON,VA,22201,883600,38.8819007,-77.094735
3126,3219 N TACOMA ST,ARLINGTON,VA,22213,864300,38.90109,-77.161896
3127,5933 9th ST N,ARLINGTON,VA,22205,700800,38.8759892,-77.136416
3128,2232 N BUCHANAN ST,ARLINGTON,VA,22207,717100,38.8980316,-77.1254493
3129,1709 N TROY ST 7-384,ARLINGTON,VA,22201,271600,38.893061,-77.081424
3130,5703 6th ST N,ARLINGTON,VA,22205,842500,38.8726152,-77.12948329999999
3131,5101 8th RD S 408,ARLINGTON,VA,22204,241200,38.8586613,-77.1165606
3132,3000 S BUCHANAN ST,ARLINGTON,VA,22206,374200,38.837872,-77.099094
3133,4880 28th ST S B,ARLINGTON,VA,22206,415700,38.8407642,-77.1031271
3134,1200 N NASH ST 1166,ARLINGTON,VA,22209,197100,38.88926500000001,-77.07286049999999
3135,4813 28th ST S,ARLINGTON,VA,22206,455000,38.8420369,-77.1020631
3136,6237 WASHINGTON BLVD,ARLINGTON,VA,22205,1215000,38.887683,-77.1506285
3137,1276 N WAYNE ST 505,ARLINGTON,VA,22201,422100,38.8880275,-77.0867979
3138,2001 N JEFFERSON ST,ARLINGTON,VA,22205,935600,38.8917069,-77.1375714
3139,3110 8th ST N,ARLINGTON,VA,22201,992100,38.881808,-77.0951621
3140,2005 N TAYLOR ST,ARLINGTON,VA,22207,782600,38.8948274,-77.1130319
3141,2526 E S ARLINGTON MILL DR 00005,ARLINGTON,VA,22206,524700,38.84260769999999,-77.0953522
3142,2530 24th ST N,ARLINGTON,VA,22207,962100,38.9005072,-77.0919964
3143,2501 2nd ST S,ARLINGTON,VA,22204,683700,38.8715069,-77.0857317
3144,3412 S WAKEFIELD ST,ARLINGTON,VA,22206,442800,38.8338274,-77.0917676
3145,3000 SPOUT RUN PKWY B411,ARLINGTON,VA,22201,307200,38.8961088,-77.09453119999999
3146,1740 N RHODES ST 5-296,ARLINGTON,VA,22201,348900,38.893547,-77.081232
3147,2422 N OHIO ST,ARLINGTON,VA,22207,783500,38.8938735,-77.15051609999999
3148,4141 HENDERSON RD 308,ARLINGTON,VA,22203,237600,38.8758591,-77.10945819999999
3149,1050 N TAYLOR ST 1-201,ARLINGTON,VA,22201,436200,38.8856923,-77.1128578
3150,1600 N JACKSON ST,ARLINGTON,VA,22201,970700,38.8901597,-77.0997234
3151,2400 CLARENDON BLVD 412,ARLINGTON,VA,22201,353000,38.889413,-77.08778869999999
3152,863 N KENSINGTON ST,ARLINGTON,VA,22205,724700,38.8768868,-77.1306968
3153,1931 N CLEVELAND ST 300,ARLINGTON,VA,22201,287700,38.8957355,-77.09102589999999
3154,4500 20th ST N,ARLINGTON,VA,22207,796700,38.8947227,-77.11748209999999
3155,5116 23rd RD N,ARLINGTON,VA,22207,673700,38.8970871,-77.1318204
3156,1600 N OAK ST 1726,ARLINGTON,VA,22209,733900,38.8927061,-77.0735475
3157,3079 S ABINGDON ST,ARLINGTON,VA,22206,415700,38.838044,-77.09591499999999
3158,6243 19th ST N,ARLINGTON,VA,22205,773300,38.8866654,-77.1505947
3159,3524 S WAKEFIELD ST A1,ARLINGTON,VA,22206,370100,38.8327602,-77.0919146
3160,2622 MILITARY RD,ARLINGTON,VA,22207,810300,38.9072199,-77.11078429999999
3161,501 S TAYLOR ST,ARLINGTON,VA,22204,586100,38.863909,-77.10619899999999
3162,4786 WILLIAMSBURG BLVD,ARLINGTON,VA,22207,1132200,38.913574,-77.1374834
3163,92 B N BEDFORD ST B,ARLINGTON,VA,22201,421800,38.87607819999999,-77.086242
3164,1524 N IVANHOE ST,ARLINGTON,VA,22205,916100,38.8858295,-77.13428110000001
3165,928 N LEBANON ST,ARLINGTON,VA,22205,813800,38.8762332,-77.14139329999999
3166,1812 S QUINCY ST,ARLINGTON,VA,22204,546100,38.851521,-77.09563419999999
3167,1300 S NORWOOD ST,ARLINGTON,VA,22204,643700,38.8577867,-77.0945552
3168,401 S CARLIN SPRINGS RD,ARLINGTON,VA,22204,575000,38.8627003,-77.1288091
3169,5941 15th ST N,ARLINGTON,VA,22205,824800,38.8847003,-77.1449437
3170,300 S HARRISON ST,ARLINGTON,VA,22204,593900,38.8637247,-77.1207185
3171,909 N KENSINGTON ST,ARLINGTON,VA,22205,724300,38.8785733,-77.13213499999999
3172,6220 19th ST N,ARLINGTON,VA,22205,846800,38.8865816,-77.1495724
3173,4332 LORCOM LN,ARLINGTON,VA,22207,969600,38.8999859,-77.1150098
3174,3412 S STAFFORD ST,ARLINGTON,VA,22206,442800,38.8327353,-77.0872838
3175,832 S HARRISON ST,ARLINGTON,VA,22204,313500,38.8558221,-77.1215276
3176,4400 N PERSHING DR 44002,ARLINGTON,VA,22203,257700,38.870605,-77.10932799999999
3177,3554 N NOTTINGHAM ST,ARLINGTON,VA,22207,2044800,38.9059909,-77.1555041
3178,2313 S NELSON ST,ARLINGTON,VA,22206,458600,38.84724629999999,-77.08902429999999
3179,4726 19th ST N,ARLINGTON,VA,22207,618300,38.8930624,-77.1241795
3180,6763 26th ST N,ARLINGTON,VA,22213,848000,38.8911096,-77.1639069
3181,5552 LEE HWY 52-E,ARLINGTON,VA,22207,277300,38.895649,-77.139096
3182,2134 S MONROE ST,ARLINGTON,VA,22204,404600,38.849275,-77.0895638
3183,3807 N RIDGEVIEW RD,ARLINGTON,VA,22207,1077900,38.9245989,-77.1248088
3184,4646 31st RD S,ARLINGTON,VA,22206,442800,38.8367261,-77.0950835
3185,774 N VERMONT ST,ARLINGTON,VA,22203,670600,38.877984,-77.11531599999999
3186,3609 N MONROE ST,ARLINGTON,VA,22207,1123900,38.9208175,-77.1137736
3187,1332 S BUCHANAN ST,ARLINGTON,VA,22204,500100,38.8506545,-77.10691829999999
3188,3560 19th ST S,ARLINGTON,VA,22204,495100,38.8525388,-77.0903739
3189,4141 HENDERSON RD 1021,ARLINGTON,VA,22203,242000,38.8758591,-77.10945819999999
3190,413 S HIGHLAND ST,ARLINGTON,VA,22204,804800,38.8686437,-77.0903739
3191,801 S GLEBE RD,ARLINGTON,VA,22204,807100,38.8646988,-77.0920824
3192,2303 N VAN BUREN CT,ARLINGTON,VA,22205,836600,38.88892209999999,-77.16003309999999
3193,124 S HUDSON ST,ARLINGTON,VA,22204,714600,38.8702405,-77.0920824
3194,4514 39th ST N,ARLINGTON,VA,22207,1129200,38.920938,-77.1326294
3195,47 S ABERDEEN ST,ARLINGTON,VA,22204,784800,38.8651949,-77.11507499999999
3196,2646 N ROCKINGHAM ST,ARLINGTON,VA,22207,706300,38.8964666,-77.1564927
3197,900 N TAYLOR ST 1924,ARLINGTON,VA,22203,129600,38.881212,-77.113281
3198,101 N GALVESTON ST,ARLINGTON,VA,22203,734200,38.868283,-77.125044
3199,1510 12th ST N 604,ARLINGTON,VA,22209,248200,38.887988,-77.0745793
3200,2408 3rd ST N,ARLINGTON,VA,22201,880700,38.8795287,-77.08610259999999
3201,1206 N STUART ST,ARLINGTON,VA,22201,724900,38.8858497,-77.1124475
3202,4343 LEE HWY 806,ARLINGTON,VA,22207,223500,38.8976815,-77.1149452
3203,3485 S UTAH ST,ARLINGTON,VA,22206,442800,38.8320389,-77.08839139999999
3204,911 N JACKSONVILLE ST,ARLINGTON,VA,22205,732800,38.8783876,-77.1308316
3205,4428 34th ST S,ARLINGTON,VA,22206,442800,38.8338132,-77.0898618
3206,3807 DITTMAR RD,ARLINGTON,VA,22207,912600,38.9204461,-77.12714609999999
3207,5729 25th ST N,ARLINGTON,VA,22207,679500,38.8958518,-77.1441347
3208,5135 19th ST N,ARLINGTON,VA,22207,549400,38.8916989,-77.12949449999999
3209,900 N TAYLOR ST 1712,ARLINGTON,VA,22203,329600,38.881212,-77.113281
3210,2535 WASHINGTON BLVD,ARLINGTON,VA,22201,716900,38.8782193,-77.0873166
3211,400 S VEITCH ST,ARLINGTON,VA,22204,453900,38.870125,-77.082921
3212,1503 A N COLONIAL TER,ARLINGTON,VA,22209,895100,38.8966599,-77.0756259
3213,3020 N TACOMA ST,ARLINGTON,VA,22213,1167100,38.8993606,-77.1619298
3214,6701 29th ST N,ARLINGTON,VA,22213,1282400,38.8953703,-77.1643113
3215,859 S HARRISON ST,ARLINGTON,VA,22204,342800,38.854541,-77.121448
3216,2116 S LOWELL ST,ARLINGTON,VA,22204,412800,38.8499789,-77.08876660000001
3217,1276 N WAYNE ST 1019,ARLINGTON,VA,22201,409600,38.8880275,-77.0867979
3218,6912 30th ST N,ARLINGTON,VA,22213,790700,38.8952183,-77.1683552
3219,3024 S BUCHANAN ST C2,ARLINGTON,VA,22206,249600,38.83763039999999,-77.0987717
3220,2910 2nd ST S,ARLINGTON,VA,22204,629500,38.8705293,-77.08883399999999
3221,1530 KEY BLVD 1123,ARLINGTON,VA,22209,366000,38.8958698,-77.07591819999999
3222,3551 S STAFFORD ST A1,ARLINGTON,VA,22206,370100,38.8298039,-77.0866549
3223,390 N EDISON ST,ARLINGTON,VA,22203,811600,38.8728008,-77.11856089999999
3224,607 N FILLMORE ST,ARLINGTON,VA,22201,764100,38.880605,-77.0921274
3225,5018 27th ST N,ARLINGTON,VA,22207,681600,38.9013974,-77.1341126
3226,6251 22nd RD N,ARLINGTON,VA,22205,856000,38.8902498,-77.15186419999999
3227,1626 N COLONIAL TER,ARLINGTON,VA,22209,628900,38.89745,-77.077294
3228,518 N JEFFERSON ST,ARLINGTON,VA,22205,645000,38.8731022,-77.1270112
3229,31 N BEDFORD ST,ARLINGTON,VA,22201,569700,38.87573,-77.08541799999999
3230,3509 S STAFFORD ST A,ARLINGTON,VA,22206,442800,38.8344823,-77.08730919999999
3231,3134 17th ST S,ARLINGTON,VA,22204,478800,38.8554501,-77.0880359
3232,2815 C S WOODROW ST 00003,ARLINGTON,VA,22206,372500,38.840456,-77.09729709999999
3233,1833 N QUESADA ST,ARLINGTON,VA,22205,1285600,38.8860088,-77.1519991
3234,1236 N QUANTICO ST,ARLINGTON,VA,22205,678500,38.8825635,-77.15080820000001
3235,5106 25th PL N,ARLINGTON,VA,22207,784100,38.8997717,-77.1335733
3236,3615 1st RD S,ARLINGTON,VA,22204,433100,38.869286,-77.09817000000001
3237,4659 17th ST N,ARLINGTON,VA,22207,721400,38.8911552,-77.1207634
3238,6004 4th ST N,ARLINGTON,VA,22203,1072300,38.8698435,-77.13703389999999
3239,2636 ROBERT WALKER PL,ARLINGTON,VA,22207,978200,38.9062718,-77.1112788
3240,4506 34th ST S,ARLINGTON,VA,22206,442800,38.833837,-77.09017190000002
3241,3812 12th ST S,ARLINGTON,VA,22204,548500,38.8582138,-77.0962187
3242,1001 N GEORGE MASON DR,ARLINGTON,VA,22205,718100,38.8826689,-77.1227861
3243,4815 31st ST S A2,ARLINGTON,VA,22206,370100,38.8363938,-77.0969833
3244,2915 F S WOODLEY ST 00006,ARLINGTON,VA,22206,372500,38.841403,-77.0962279
3245,2005 N RANDOLPH ST,ARLINGTON,VA,22207,1103900,38.8952049,-77.1103078
3246,830 N WOODROW ST,ARLINGTON,VA,22203,623700,38.8803046,-77.1174389
3247,6243 22nd RD N,ARLINGTON,VA,22205,706400,38.8903365,-77.151471
3248,5722 4th ST S,ARLINGTON,VA,22204,556600,38.8628285,-77.12653929999999
3249,1305 N VERMONT ST,ARLINGTON,VA,22201,814800,38.8874874,-77.1150134
3250,900 N STAFFORD ST 1412,ARLINGTON,VA,22203,328400,38.881358,-77.11084579999999
3251,1067 N GEORGE MASON DR,ARLINGTON,VA,22205,727600,38.883048,-77.123139
3252,3804 18th ST N,ARLINGTON,VA,22207,925600,38.8927989,-77.10673849999999
3253,1908 N KENMORE ST,ARLINGTON,VA,22207,932600,38.8941073,-77.1022879
3254,4821 31st ST S A2,ARLINGTON,VA,22206,393500,38.8363395,-77.097068
3255,1530 KEY BLVD 829,ARLINGTON,VA,22209,357200,38.89602600000001,-77.07587649999999
3256,5575 16th ST N,ARLINGTON,VA,22205,1041000,38.8870453,-77.1346519
3257,4378 N PERSHING DR 43783,ARLINGTON,VA,22203,197900,38.8708231,-77.10900409999999
3258,1926 N POWHATAN ST,ARLINGTON,VA,22205,903200,38.8879368,-77.1487635
3259,3000 SPOUT RUN PKWY C303,ARLINGTON,VA,22201,243800,38.8961088,-77.09453119999999
3260,982 PATRICK HENRY DR,ARLINGTON,VA,22205,678300,38.8786326,-77.1413035
3261,6324 WASHINGTON BLVD,ARLINGTON,VA,22205,638900,38.8871981,-77.1529427
3262,1941 N UTAH ST,ARLINGTON,VA,22207,856400,38.8949029,-77.11406579999999
3263,2915 2nd RD N,ARLINGTON,VA,22201,947800,38.8773075,-77.09172269999999
3264,260 N COLUMBUS ST,ARLINGTON,VA,22203,623900,38.8722885,-77.115774
3265,4408 36th ST S,ARLINGTON,VA,22206,442800,38.8306114,-77.09035150000001
3266,4689 34th ST S,ARLINGTON,VA,22206,442800,38.8347136,-77.09317829999999
3267,5505 5th ST S,ARLINGTON,VA,22204,582100,38.862565,-77.12256140000001
3268,4501 ARLINGTON BLVD 0231,ARLINGTON,VA,22203,175800,38.8692834,-77.10882880000001
3269,515 S LEXINGTON ST,ARLINGTON,VA,22204,680300,38.8616913,-77.1273258
3270,3408 N UTAH ST,ARLINGTON,VA,22207,1414900,38.9154244,-77.1238649
3271,2801 25th ST N,ARLINGTON,VA,22207,1032900,38.9026094,-77.09504969999999
3272,2249 N WAKEFIELD ST,ARLINGTON,VA,22207,831200,38.8997057,-77.1196847
3273,1007 N KENNESAW ST,ARLINGTON,VA,22205,630700,38.8805053,-77.1375733
3274,1050 N STUART ST 125,ARLINGTON,VA,22201,368900,38.8835336,-77.1123801
3275,4305 2nd RD N 43052,ARLINGTON,VA,22203,198900,38.8719051,-77.10641799999999
3276,3637 N HARRISON ST,ARLINGTON,VA,22207,1722100,38.9089203,-77.1452358
3277,2 S MONTAGUE ST,ARLINGTON,VA,22204,553800,38.8656461,-77.13606759999999
3278,3536 S STAFFORD ST A2,ARLINGTON,VA,22206,370100,38.8303152,-77.0868428
3279,1320 N WAYNE ST 406,ARLINGTON,VA,22201,741300,38.8886845,-77.0865938
3280,1513 N UTAH ST,ARLINGTON,VA,22207,719500,38.8894934,-77.1141557
3281,2905 24th ST N,ARLINGTON,VA,22207,865100,38.90138109999999,-77.09734259999999
3282,4714 7th ST S,ARLINGTON,VA,22204,588500,38.8604255,-77.1098852
3283,937 N DANIEL ST,ARLINGTON,VA,22201,1448600,38.8842876,-77.0904694
3284,717 N FREDERICK ST,ARLINGTON,VA,22203,773600,38.8759081,-77.12229169999999
3285,3023 20th ST S,ARLINGTON,VA,22204,615900,38.8530797,-77.0862375
3286,3917 14th ST S,ARLINGTON,VA,22204,1194600,38.8561154,-77.0968481
3287,1903 KEY BLVD 11549,ARLINGTON,VA,22201,346300,38.8946649,-77.083086
3288,1276 N WAYNE ST 420,ARLINGTON,VA,22201,663100,38.8880275,-77.0867979
3289,1812 N ODE ST,ARLINGTON,VA,22209,720500,38.896434,-77.07623099999999
3290,4624 27th ST N,ARLINGTON,VA,22207,1048800,38.9059827,-77.1245253
3291,2712 1st ST S,ARLINGTON,VA,22204,536100,38.8722017,-77.0880809
3292,3000 SPOUT RUN PKWY A607,ARLINGTON,VA,22201,244100,38.8961088,-77.09453119999999
3293,6304 24th ST N,ARLINGTON,VA,22207,780300,38.8925579,-77.1538415
3294,1050 N STUART ST 123,ARLINGTON,VA,22201,368900,38.8835336,-77.1123801
3295,2914 S BUCHANAN ST,ARLINGTON,VA,22206,415700,38.8388304,-77.10029709999999
3296,4304 18th ST N,ARLINGTON,VA,22207,777100,38.8924339,-77.1135264
3297,1819 PATRICK HENRY DR,ARLINGTON,VA,22205,818800,38.8881041,-77.1376631
3298,2231 N MADISON ST,ARLINGTON,VA,22205,826800,38.8919978,-77.1437752
3299,1600 N OAK ST 822,ARLINGTON,VA,22209,546600,38.8927061,-77.0735475
3300,1102 S MONROE ST,ARLINGTON,VA,22204,1328500,38.8599452,-77.0937459
3301,4913 16th RD N,ARLINGTON,VA,22207,889100,38.8893188,-77.1248088
3302,2452 N POCOMOKE ST,ARLINGTON,VA,22207,840300,38.89451529999999,-77.1533921
3303,4324 N PERSHING DR 43241,ARLINGTON,VA,22203,201100,38.8718578,-77.1075409
3304,3031 N STAFFORD ST,ARLINGTON,VA,22207,957700,38.9121473,-77.11536939999999
3305,6212 12th RD N,ARLINGTON,VA,22205,683400,38.8815221,-77.1499319
3306,4908 17th ST N,ARLINGTON,VA,22207,777800,38.8897002,-77.124629
3307,4651 DITTMAR RD,ARLINGTON,VA,22207,1148900,38.9158264,-77.13105639999999
3308,1276 N WAYNE ST 519,ARLINGTON,VA,22201,406600,38.8880275,-77.0867979
3309,3057 S BUCHANAN ST C2,ARLINGTON,VA,22206,347000,38.8372719,-77.0977566
3310,2100 LEE HWY 318,ARLINGTON,VA,22201,339400,38.8958533,-77.0836163
3311,2521 N VERNON ST,ARLINGTON,VA,22207,908200,38.9053502,-77.1199094
3312,1518 N EDISON ST,ARLINGTON,VA,22205,945300,38.8877982,-77.12557290000001
3313,900 N STAFFORD ST 1011,ARLINGTON,VA,22203,355400,38.881358,-77.11084579999999
3314,957 S SCOTT ST 00001,ARLINGTON,VA,22204,417800,38.8656379,-77.07714159999999
3315,1814 N ADAMS ST,ARLINGTON,VA,22201,1059700,38.8946194,-77.08892130000001
3316,3915 7th ST S,ARLINGTON,VA,22204,565800,38.8640282,-77.0997254
3317,834 N FREDERICK ST,ARLINGTON,VA,22205,561300,38.87783,-77.12475599999999
3318,5819 26th ST N,ARLINGTON,VA,22207,883600,38.8968953,-77.1462919
3319,3207 N WAKEFIELD ST,ARLINGTON,VA,22207,1949400,38.9115695,-77.1272584
3320,3609 JOHN MARSHALL DR,ARLINGTON,VA,22207,732900,38.9067189,-77.1533921
3321,2311 N NOTTINGHAM ST,ARLINGTON,VA,22205,805900,38.8930816,-77.1452133
3322,1200 N NASH ST 0241,ARLINGTON,VA,22209,526000,38.88926500000001,-77.07286049999999
3323,4501 ARLINGTON BLVD 0127,ARLINGTON,VA,22203,175800,38.8692834,-77.10882880000001
3324,4425 DITTMAR RD,ARLINGTON,VA,22207,2077700,38.9185449,-77.1266516
3325,4141 HENDERSON RD 1027,ARLINGTON,VA,22203,304000,38.8758591,-77.10945819999999
3326,1919 N ROOSEVELT ST,ARLINGTON,VA,22205,819100,38.8872229,-77.15424589999999
3327,2030 N ADAMS ST 0907,ARLINGTON,VA,22201,284900,38.8977682,-77.0896321
3328,6 S COLUMBUS ST,ARLINGTON,VA,22204,647900,38.8659872,-77.1189732
3329,3412 17th ST S,ARLINGTON,VA,22204,745100,38.8550087,-77.08911499999999
3330,3018 N TRINIDAD ST,ARLINGTON,VA,22213,1699900,38.8979651,-77.16345749999999
3331,848 S HIGHLAND ST,ARLINGTON,VA,22204,401700,38.863739,-77.089604
3332,3618 6th RD N,ARLINGTON,VA,22203,745100,38.87890549999999,-77.1026813
3333,4831 8th RD S,ARLINGTON,VA,22204,575000,38.859001,-77.11124509999999
3334,1601 N HARRISON ST,ARLINGTON,VA,22205,1012400,38.8875417,-77.1298067
3335,2400 CLARENDON BLVD 504,ARLINGTON,VA,22201,571800,38.889413,-77.08778869999999
3336,3801 N RIDGEVIEW RD,ARLINGTON,VA,22207,909000,38.9243832,-77.124674
3337,1600 N OAK ST 1610,ARLINGTON,VA,22209,1040900,38.8927052,-77.073563
3338,2855 S ABINGDON ST A1,ARLINGTON,VA,22206,409700,38.8414895,-77.0969229
3339,2117 S CULPEPER ST,ARLINGTON,VA,22206,571000,38.8460449,-77.10736779999999
3340,4515 35th RD N,ARLINGTON,VA,22207,1785300,38.9165635,-77.1275955
3341,2108 N POWHATAN ST,ARLINGTON,VA,22205,800000,38.8887949,-77.1492578
3342,4201 LEE HWY 301,ARLINGTON,VA,22207,273000,38.89723840000001,-77.112515
3343,900 N TAYLOR ST 2012,ARLINGTON,VA,22203,338000,38.881212,-77.113281
3344,1816 QUEENS LN 4-227,ARLINGTON,VA,22201,271900,38.8954131,-77.0802574
3345,1029 N STUART ST 400,ARLINGTON,VA,22201,347100,38.8832022,-77.111571
3346,2805 21st RD S,ARLINGTON,VA,22204,575700,38.85157299999999,-77.08341399999999
3347,5231 10th PL S,ARLINGTON,VA,22204,304500,38.8522382,-77.1166842
3348,4106 21st RD N,ARLINGTON,VA,22207,720800,38.8973845,-77.1106879
3349,2520 N WINCHESTER ST,ARLINGTON,VA,22213,471800,38.88893059999999,-77.1659738
3350,4300 34th ST S,ARLINGTON,VA,22206,442800,38.8331445,-77.0874291
3351,2916 2nd ST N,ARLINGTON,VA,22201,1266000,38.8762271,-77.09148669999999
3352,800 S ARLINGTON MILL DR 13204,ARLINGTON,VA,22204,199500,38.8605715,-77.1144254
3353,5024 33rd ST N,ARLINGTON,VA,22207,1448600,38.9076061,-77.1413709
3354,1276 N WAYNE ST 1005,ARLINGTON,VA,22201,425100,38.8880275,-77.0867979
3355,2627 FAIRFAX DR,ARLINGTON,VA,22201,927800,38.8886397,-77.08993559999999
3356,1714 N TAYLOR ST,ARLINGTON,VA,22207,760500,38.892173,-77.1133466
3357,6000 4th ST N,ARLINGTON,VA,22203,1057500,38.8701196,-77.136989
3358,3612 14th ST S,ARLINGTON,VA,22204,607200,38.8568323,-77.0928467
3359,4619 27th ST N,ARLINGTON,VA,22207,1828100,38.9063893,-77.1241795
3360,4042 35th ST N,ARLINGTON,VA,22207,831400,38.9172687,-77.1205275
3361,2030 N ADAMS ST 0207,ARLINGTON,VA,22201,284400,38.8977682,-77.0896321
3362,2762 N RANDOLPH ST,ARLINGTON,VA,22207,1106200,38.9106347,-77.1050751
3363,600 S WALTER REED DR,ARLINGTON,VA,22204,596900,38.8679403,-77.0883956
3364,4501 ARLINGTON BLVD 0410,ARLINGTON,VA,22203,195700,38.8692834,-77.10882880000001
3365,2637 N RICHMOND ST,ARLINGTON,VA,22207,1319400,38.9061314,-77.1118182
3366,6718 27th ST N,ARLINGTON,VA,22213,805900,38.8926257,-77.1627386
3367,916 N CLEVELAND ST,ARLINGTON,VA,22201,1906600,38.8836024,-77.0889577
3368,6041 28th ST N,ARLINGTON,VA,22207,724900,38.8985255,-77.1504712
3369,3401 N HARRISON ST,ARLINGTON,VA,22207,748600,38.9070814,-77.14548289999999
3370,4806 LITTLE FALLS RD,ARLINGTON,VA,22207,2079600,38.9119135,-77.13626990000002
3371,6046 22nd RD N,ARLINGTON,VA,22205,701700,38.8907024,-77.1472805
3372,1276 N WAYNE ST 1225,ARLINGTON,VA,22201,680200,38.8880275,-77.0867979
3373,3701 5th ST S 00504,ARLINGTON,VA,22204,195700,38.8668515,-77.09785959999999
3374,4260 25th ST N,ARLINGTON,VA,22207,760900,38.9051688,-77.1150548
3375,1918 N MADISON ST,ARLINGTON,VA,22205,1104300,38.8884748,-77.1435056
3376,901 N MONROE ST 903,ARLINGTON,VA,22201,515800,38.8831351,-77.10271500000002
3377,2100 LEE HWY 501,ARLINGTON,VA,22201,337400,38.8958533,-77.0836163
3378,2008 N KENTUCKY ST,ARLINGTON,VA,22205,679100,38.8900315,-77.14033549999999
3379,4786 21st RD N,ARLINGTON,VA,22207,526500,38.8962984,-77.1241259
3380,2206 N TAFT ST,ARLINGTON,VA,22201,1021900,38.9002313,-77.0834948
3381,3506 7th ST N,ARLINGTON,VA,22201,934500,38.8802163,-77.1012089
3382,3109 7th ST S,ARLINGTON,VA,22204,639000,38.86640999999999,-77.0905088
3383,3446 N EMERSON ST,ARLINGTON,VA,22207,1865000,38.909539,-77.14395499999999
3384,166 N COLUMBUS ST,ARLINGTON,VA,22203,791500,38.8692529,-77.1167292
3385,10 S MONTANA ST,ARLINGTON,VA,22204,564700,38.865502,-77.13546
3386,5517 32nd ST N,ARLINGTON,VA,22207,902400,38.9058419,-77.14696599999999
3387,3307 S WAKEFIELD ST A,ARLINGTON,VA,22206,374200,38.83583429999999,-77.08948389999999
3388,1905 N QUINCY ST,ARLINGTON,VA,22207,947700,38.89408359999999,-77.1074577
3389,3835 CHESTERBROOK RD,ARLINGTON,VA,22207,980400,38.9201453,-77.12984279999999
3390,4627 36th ST S A2,ARLINGTON,VA,22206,370100,38.8326636,-77.0931128
3391,1208 N QUANTICO ST A,ARLINGTON,VA,22205,843900,38.8809231,-77.1520328
3392,5111 8th RD S 214,ARLINGTON,VA,22204,124800,38.8576973,-77.1165606
3393,2515 D S WALTER REED DR D,ARLINGTON,VA,22206,292400,38.848965,-77.0936194
3394,5309 YORKTOWN BLVD,ARLINGTON,VA,22207,865100,38.9043622,-77.14305619999999
3395,2490 N RANDOLPH ST,ARLINGTON,VA,22207,1025000,38.9052245,-77.1064013
3396,750 S DICKERSON ST 006,ARLINGTON,VA,22204,146600,38.8591533,-77.1152121
3397,117 N JACKSON ST,ARLINGTON,VA,22201,1228200,38.8743124,-77.09581399999999
3398,900 N TAYLOR ST 1706,ARLINGTON,VA,22203,113400,38.881212,-77.113281
3399,3008 S COLUMBUS ST B1,ARLINGTON,VA,22206,310000,38.8362634,-77.0997758
3400,2665 MILITARY RD,ARLINGTON,VA,22207,778600,38.9088052,-77.11096409999999
3401,2009 S NELSON ST,ARLINGTON,VA,22204,524600,38.8512536,-77.0907336
3402,4373 LEE HWY 306,ARLINGTON,VA,22207,196700,38.8982381,-77.1157059
3403,1176 N VERNON ST,ARLINGTON,VA,22201,772800,38.8852381,-77.1163685
3404,1630 N ADAMS ST,ARLINGTON,VA,22201,1710300,38.8927224,-77.0881259
3405,615 S STAFFORD ST,ARLINGTON,VA,22204,663000,38.86283940000001,-77.1045357
